Name,activation,optimizer,is_sparse,is_norm,is_gray,loss,accuracy,dropout,loss_validation,accuracy_validation
elu;elu;elu;elu_rmsprop_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,rmsprop,False,True,False,0.4708361327648163,0.8377749919891357,False,1.091866135597229,0.6697999835014343
elu;elu;elu;elu_rmsprop_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,rmsprop,False,False,False,0.09265537559986115,0.9719250202178955,False,3.8645853996276855,0.6553999781608582
elu;elu;elu;elu_rmsprop_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,rmsprop,False,True,False,0.45185545086860657,0.8430250287055969,False,0.9839732646942139,0.70169997215271
elu;elu;elu;elu_rmsprop_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,rmsprop,False,False,False,0.1078314334154129,0.9763249754905701,False,4.86145544052124,0.6840000152587891
elu;elu;elu;elu_rmsprop_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,rmsprop,False,True,False,0.41177839040756226,0.8598250150680542,False,1.0701309442520142,0.683899998664856
elu;elu;elu;elu_sgd_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,sgd,False,False,False,1.0930125713348389,0.6142500042915344,False,1.1402698755264282,0.6011000275611877
elu;elu;elu;elu_sgd_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,sgd,False,True,False,2.286865472793579,0.14274999499320984,False,2.2865545749664307,0.14339999854564667
elu;elu;elu;elu_sgd_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,sgd,False,True,False,2.295758008956909,0.10247500240802765,False,2.2946090698242188,0.10289999842643738
elu;elu;elu;elu_sgd_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,sgd,False,False,False,0.9608280658721924,0.6638000011444092,False,1.1264712810516357,0.6087999939918518
elu;elu;elu;elu_sgd_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,sgd,False,True,False,1.7071850299835205,0.3986000120639801,False,1.7172528505325317,0.3880000114440918
elu;elu;elu;elu_sgd_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,sgd,False,False,False,0.7491738200187683,0.7419250011444092,False,1.0563443899154663,0.6416000127792358
elu;elu;elu;elu_sgd_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,sgd,False,True,False,1.488928198814392,0.47462499141693115,False,1.5123289823532104,0.4675000011920929
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adadelta_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.3589115142822266,0.09937500208616257,False,2.349508285522461,0.10249999910593033
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adadelta_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.3948209285736084,0.10050000250339508,False,2.394826650619507,0.09799999743700027
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adadelta_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.461622476577759,0.09965000301599503,False,2.4444077014923096,0.10140000283718109
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adadelta_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.428098678588867,0.09992499649524689,False,2.4145238399505615,0.10029999911785126
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adadelta_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.5180866718292236,0.10057500004768372,False,2.515347480773926,0.09769999980926514
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adadelta_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.4466958045959473,0.09960000216960907,False,2.438946485519409,0.10159999877214432
